"LIBRARYREFERENCE","FOOTPRINT1","CATEGORY","COMMENT","COMPONENTLINK1DESCRIPTION","COMPONENTLINK1URL","COMPONENTLINK2DESCRIPTION","COMPONENTLINK2URL","CONTACT RESISTANCE","GENDER","MANUFACTURER","MANUFACTURER PART NUMBER","MATCH CODE","MOUNT","NUMBER OF PINS","NUMBER OF ROWS","OPERATING TEMPERATURE MAX","OPERATING TEMPERATURE MIN","ORIENTATION","PACKAGING","PITCH","RATED CURRENT","WITHSTANDING VOLTAGE","WORKING VOLTAGE","SHEETPART","DESIGNATOR","DESCRIPTION"
"61303621121","61303621121","Board-to-Board Connectors","61303621121","Website Link","https://www.we-online.com/redexpert/article/61303621121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61303621121?ad","20mOhm","Pin Header","Wurth Elektronik","61303621121","WR-PHD","Through Hole","36","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 36P"
"61303621821","61303621821","Board-to-Board Connectors","61303621821","Website Link","https://www.we-online.com/redexpert/article/61303621821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61303621821?ad","20mOhm","Socket Header","Wurth Elektronik","61303621821","WR-PHD","Through Hole","36","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 36P"
"61304011021","61304011021","Board-to-Board Connectors","61304011021","Website Link","https://www.we-online.com/redexpert/article/61304011021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304011021?ad","20mOhm","Pin Header","Wurth Elektronik","61304011021","WR-PHD","Through Hole","40","1","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 1 Row, 40P"
"61304011121","61304011121","Board-to-Board Connectors","61304011121","Website Link","https://www.we-online.com/redexpert/article/61304011121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304011121?ad","20mOhm","Pin Header","Wurth Elektronik","61304011121","WR-PHD","Through Hole","40","1","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 1 Row, 40P"
"61304011821","61304011821","Board-to-Board Connectors","61304011821","Website Link","https://www.we-online.com/redexpert/article/61304011821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304011821?ad","20mOhm","Socket Header","Wurth Elektronik","61304011821","WR-PHD","Through Hole","40","1","105°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 1 Row, 40P"
"61304021021","61304021021","Board-to-Board Connectors","61304021021","Website Link","https://www.we-online.com/redexpert/article/61304021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304021021?ad","20mOhm","Pin Header","Wurth Elektronik","61304021021","WR-PHD","Through Hole","40","2","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 2 Row, 40P"
"61304021121","61304021121","Board-to-Board Connectors","61304021121","Website Link","https://www.we-online.com/redexpert/article/61304021121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304021121?ad","20mOhm","Pin Header","Wurth Elektronik","61304021121","WR-PHD","Through Hole","40","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 40P"
"613040216921","613040216921","Board-to-Board Connectors","613040216921","Website Link","https://www.we-online.com/redexpert/article/613040216921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613040216921?ad","20mOhm","Socket Header","Wurth Elektronik","613040216921","WR-PHD","Through Hole","40","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 40P"
"61304021821","61304021821","Board-to-Board Connectors","61304021821","Website Link","https://www.we-online.com/redexpert/article/61304021821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304021821?ad","20mOhm","Socket Header","Wurth Elektronik","61304021821","WR-PHD","Through Hole","40","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 40P"
"613040243121","613040243121","Board-to-Board Connectors","613040243121","Website Link","https://www.we-online.com/redexpert/article/613040243121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613040243121?ad","20mOhm","Socket Header","Wurth Elektronik","613040243121","WR-PHD","Through Hole","40","2","125°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 2 Row, 40P"
"61304421121","61304421121","Board-to-Board Connectors","61304421121","Website Link","https://www.we-online.com/redexpert/article/61304421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304421121?ad","20mOhm","Pin Header","Wurth Elektronik","61304421121","WR-PHD","Through Hole","44","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 44P"
"61304421821","61304421821","Board-to-Board Connectors","61304421821","Website Link","https://www.we-online.com/redexpert/article/61304421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61304421821?ad","20mOhm","Socket Header","Wurth Elektronik","61304421821","WR-PHD","Through Hole","44","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 44P"
"61306421021","61306421021","Board-to-Board Connectors","61306421021","Website Link","https://www.we-online.com/redexpert/article/61306421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306421021?ad","20mOhm","Pin Header","Wurth Elektronik","61306421021","WR-PHD","Through Hole","64","2","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 2 Row, 64P"
"61306421121","61306421121","Board-to-Board Connectors","61306421121","Website Link","https://www.we-online.com/redexpert/article/61306421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306421121?ad","20mOhm","Pin Header","Wurth Elektronik","61306421121","WR-PHD","Through Hole","64","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"61306421221","61306421221","Board-to-Board Connectors","61306421221","Website Link","https://www.we-online.com/redexpert/article/61306421221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306421221?ad","20mOhm","Pin Header","Wurth Elektronik","61306421221","WR-PHD","Through Hole","64","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"61306421321","61306421321","Board-to-Board Connectors","61306421321","Website Link","https://www.we-online.com/redexpert/article/61306421321?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306421321?ad","20mOhm","Pin Header","Wurth Elektronik","61306421321","WR-PHD","Through Hole","64","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"61306421821","61306421821","Board-to-Board Connectors","61306421821","Website Link","https://www.we-online.com/redexpert/article/61306421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306421821?ad","20mOhm","Socket Header","Wurth Elektronik","61306421821","WR-PHD","Through Hole","64","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"613064243121","613064243121","Board-to-Board Connectors","613064243121","Website Link","https://www.we-online.com/redexpert/article/613064243121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613064243121?ad","20mOhm","Socket Header","Wurth Elektronik","613064243121","WR-PHD","Through Hole","64","2","125°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 2 Row, 64P"
"61306428421","61306428421","Board-to-Board Connectors","61306428421","Website Link","https://www.we-online.com/redexpert/article/61306428421?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306428421?ad","20mOhm","Pin Header","Wurth Elektronik","61306428421","WR-PHD","Through Hole","64","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"61306428521","61306428521","Board-to-Board Connectors","61306428521","Website Link","https://www.we-online.com/redexpert/article/61306428521?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61306428521?ad","20mOhm","Pin Header","Wurth Elektronik","61306428521","WR-PHD","Through Hole","64","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 64P"
"61307221021","61307221021","Board-to-Board Connectors","61307221021","Website Link","https://www.we-online.com/redexpert/article/61307221021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61307221021?ad","20mOhm","Pin Header","Wurth Elektronik","61307221021","WR-PHD","Through Hole","72","2","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 2 Row, 72P"
"61307221121","61307221121","Board-to-Board Connectors","61307221121","Website Link","https://www.we-online.com/redexpert/article/61307221121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61307221121?ad","20mOhm","Pin Header","Wurth Elektronik","61307221121","WR-PHD","Through Hole","72","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 72P"
"61307221821","61307221821","Board-to-Board Connectors","61307221821","Website Link","https://www.we-online.com/redexpert/article/61307221821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61307221821?ad","20mOhm","Socket Header","Wurth Elektronik","61307221821","WR-PHD","Through Hole","72","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 72P"
"613072243121","613072243121","Board-to-Board Connectors","613072243121","Website Link","https://www.we-online.com/redexpert/article/613072243121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613072243121?ad","20mOhm","Socket Header","Wurth Elektronik","613072243121","WR-PHD","Through Hole","72","2","125°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 2 Row, 72P"
"61308021121","61308021121","Board-to-Board Connectors","61308021121","Website Link","https://www.we-online.com/redexpert/article/61308021121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61308021121?ad","20mOhm","Pin Header","Wurth Elektronik","61308021121","WR-PHD","Through Hole","80","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 80P"
"62000211121","62000211121","Board-to-Board Connectors","62000211121","Website Link","https://www.we-online.com/redexpert/article/62000211121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000211121?ad","20mOhm","Pin Header","Wurth Elektronik","62000211121","WR-PHD","Through Hole","2","1","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 1 Row, 2P"
"62000211821","62000211821","Board-to-Board Connectors","62000211821","Website Link","https://www.we-online.com/redexpert/article/62000211821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000211821?ad","20mOhm","Socket Header","Wurth Elektronik","62000211821","WR-PHD","Through Hole","2","1","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 1 Row, 2P"
"62000311121","62000311121","Board-to-Board Connectors","62000311121","Website Link","https://www.we-online.com/redexpert/article/62000311121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000311121?ad","20mOhm","Pin Header","Wurth Elektronik","62000311121","WR-PHD","Through Hole","3","1","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 1 Row, 3P"
"62000411121","62000411121","Board-to-Board Connectors","62000411121","Website Link","https://www.we-online.com/redexpert/article/62000411121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000411121?ad","20mOhm","Pin Header","Wurth Elektronik","62000411121","WR-PHD","Through Hole","4","1","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 1 Row, 4P"
"62000411821","62000411821","Board-to-Board Connectors","62000411821","Website Link","https://www.we-online.com/redexpert/article/62000411821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000411821?ad","20mOhm","Socket Header","Wurth Elektronik","62000411821","WR-PHD","Through Hole","4","1","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 1 Row, 4P"
"62000421121","62000421121","Board-to-Board Connectors","62000421121","Website Link","https://www.we-online.com/redexpert/article/62000421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000421121?ad","20mOhm","Pin Header","Wurth Elektronik","62000421121","WR-PHD","Through Hole","4","2","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 2 Row, 4P"
"62000421821","62000421821","Board-to-Board Connectors","62000421821","Website Link","https://www.we-online.com/redexpert/article/62000421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000421821?ad","20mOhm","Socket Header","Wurth Elektronik","62000421821","WR-PHD","Through Hole","4","2","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 2 Row, 4P"
"62000611121","62000611121","Board-to-Board Connectors","62000611121","Website Link","https://www.we-online.com/redexpert/article/62000611121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000611121?ad","20mOhm","Pin Header","Wurth Elektronik","62000611121","WR-PHD","Through Hole","6","1","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 1 Row, 6P"
"62000611821","62000611821","Board-to-Board Connectors","62000611821","Website Link","https://www.we-online.com/redexpert/article/62000611821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000611821?ad","20mOhm","Socket Header","Wurth Elektronik","62000611821","WR-PHD","Through Hole","6","1","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 1 Row, 6P"
"62000621121","62000621121","Board-to-Board Connectors","62000621121","Website Link","https://www.we-online.com/redexpert/article/62000621121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000621121?ad","20mOhm","Pin Header","Wurth Elektronik","62000621121","WR-PHD","Through Hole","6","2","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 2 Row, 6P"
"62000621821","62000621821","Board-to-Board Connectors","62000621821","Website Link","https://www.we-online.com/redexpert/article/62000621821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000621821?ad","20mOhm","Socket Header","Wurth Elektronik","62000621821","WR-PHD","Through Hole","6","2","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 2 Row, 6P"
"62000811121","62000811121","Board-to-Board Connectors","62000811121","Website Link","https://www.we-online.com/redexpert/article/62000811121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000811121?ad","20mOhm","Pin Header","Wurth Elektronik","62000811121","WR-PHD","Through Hole","8","1","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 1 Row, 8P"
"62000811821","62000811821","Board-to-Board Connectors","62000811821","Website Link","https://www.we-online.com/redexpert/article/62000811821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000811821?ad","20mOhm","Socket Header","Wurth Elektronik","62000811821","WR-PHD","Through Hole","8","1","105°C","-40°C","Vertical","Tube","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2mm, 1 Row, 8P"
"62000821121","62000821121","Board-to-Board Connectors","62000821121","Website Link","https://www.we-online.com/redexpert/article/62000821121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62000821121?ad","20mOhm","Pin Header","Wurth Elektronik","62000821121","WR-PHD","Through Hole","8","2","105°C","-40°C","Vertical","Bag","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2mm, 2 Row, 8P"
